player_id,birthDate,draft_year,name,position,college,salary,season_end,season_start,team,lat,long
paulch01,"May 6, 1985",2005.0,Chris Paul,Point Guard,Wake Forest University,24599495,2018,2017,Houston Rockets,36.135505200000004,-80.2791958
songada01,"February 14, 1978",2002.0,Darius Songaila,Center and,Wake Forest University,4818000,2011,2010,Philadelphia 76ers,36.135505200000004,-80.2791958
teaguje01,"June 10, 1988",2009.0,Jeff Teague,Point Guard,Wake Forest University,19000000,2018,2017,Minnesota Timberwolves,36.135505200000004,-80.2791958
anderja01,"March 25, 1989",2010.0,James Anderson,Small Forward,Oklahoma State University,1463520,2012,2011,San Antonio Spurs,36.1270236,-97.0737222
curryja01,"January 7, 1986",2007.0,JamesOn Curry,Point Guard,Oklahoma State University,427163,2008,2007,Chicago Bulls,36.1270236,-97.0737222
evansja01,"July 26, 1996",2017.0,Jawun Evans,Point Guard,Oklahoma State University,815615,2018,2017,Los Angeles Clippers,36.1270236,-97.0737222
masonde01,"October 11, 1977",2000.0,Desmond Mason,Small Forward,Oklahoma State University,8037037,2007,2006,New Orleans/Oklahoma City Hornets,36.1270236,-97.0737222
smartma01,"March 6, 1994",2014.0,Marcus Smart,Shooting Guard,Oklahoma State University,4538020,2018,2017,Boston Celtics,36.1270236,-97.0737222
anderju01,"November 19, 1993",2015.0,Justin Anderson,Small Forward,University of Virginia,1579440,2018,2017,Philadelphia 76ers,38.0335529,-78.5079772
brogdma01,"December 11, 1992",2016.0,Malcolm Brogdon,Shooting Guard,University of Virginia,1312611,2018,2017,Milwaukee Bucks,38.0335529,-78.5079772
harrijo01,"September 6, 1991",2014.0,Joe Harris,Shooting Guard,University of Virginia,1524305,2018,2017,Brooklyn Nets,38.0335529,-78.5079772
masonro01,"September 10, 1980",2002.0,Roger Mason,Small Forward,University of Virginia,3780000,2010,2009,San Antonio Spurs,38.0335529,-78.5079772
scottmi01,"July 16, 1988",2012.0,Mike Scott,Power Forward,University of Virginia,3333334,2017,2016,Phoenix Suns,38.0335529,-78.5079772
singlse01,"September 6, 1985",2008.0,Sean Singletary,Point Guard,University of Virginia,442114,2009,2008,Charlotte Bobcats,38.0335529,-78.5079772
anderry01,"May 6, 1988",2008.0,Ryan Anderson,Power Forward,University of California,19578455,2018,2017,Houston Rockets,37.8718992,-122.2585399
brownja02,"October 24, 1996",2016.0,Jaylen Brown,Small Forward,University of California,4956480,2018,2017,Boston Celtics,37.8718992,-122.2585399
crabbal01,"April 9, 1992",2013.0,Allen Crabbe,Shooting Guard,University of California,19332500,2018,2017,Brooklyn Nets,37.8718992,-122.2585399
lamplse01,"September 3, 1979",2001.0,Sean Lampley,Small Forward,University of California,349458,2003,2002,Miami Heat,37.8718992,-122.2585399
powele01,"January 22, 1984",2006.0,Leon Powe,Small Forward,University of California,915852,2011,2010,Cleveland Cavaliers,37.8718992,-122.2585399
rabbiv01,"February 4, 1997",2017.0,Ivan Rabb,Power Forward,University of California,950000,2018,2017,Memphis Grizzlies,37.8718992,-122.2585399
sampsja01,"May 15, 1983",2002.0,Jamal Sampson,Center and,University of California,771331,2007,2006,Denver Nuggets,37.8718992,-122.2585399
anthoca01,"May 29, 1984",2003.0,Carmelo Anthony,Small Forward,Syracuse University,26243760,2018,2017,Oklahoma City Thunder,43.0391534,-76.1351158
brownda02,"June 28, 1979",2001.0,Damone Brown,Power Forward,Syracuse University,332817,2002,2001,Philadelphia 76ers,43.0391534,-76.1351158
cartemi01,"October 10, 1991",2013.0,Michael Carter-Williams,Point Guard,Syracuse University,3183526,2017,2016,Chicago Bulls,43.0391534,-76.1351158
chrisra01,"December 1, 1991",2015.0,Rakeem Christmas,Power Forward,Syracuse University,1052342,2017,2016,Indiana Pacers,43.0391534,-76.1351158
ennisty01,"August 24, 1994",2014.0,Tyler Ennis,Point Guard,Syracuse University,1733880,2017,2016,Los Angeles Lakers,43.0391534,-76.1351158
flynnjo01,"February 6, 1989",2009.0,Jonny Flynn,Point Guard,Syracuse University,3414720,2012,2011,Houston Rockets,43.0391534,-76.1351158
grantje01,"March 12, 1994",2014.0,Jerami Grant,Small Forward,Syracuse University,1524305,2018,2017,Oklahoma City Thunder,43.0391534,-76.1351158
greendo01,"February 21, 1988",2008.0,Donte Greene,Small Forward,Syracuse University,2015896,2012,2011,Sacramento Kings,43.0391534,-76.1351158
hartja01,"April 29, 1978",2000.0,Jason Hart,Point Guard,Syracuse University,2484000,2009,2008,Los Angeles Clippers,43.0391534,-76.1351158
josepkr01,"December 17, 1988",2012.0,Kris Joseph,Small Forward,Syracuse University,189442,2013,2012,Boston Celtics,43.0391534,-76.1351158
lydonty01,"April 9, 1996",2017.0,Tyler Lydon,Power Forward,Syracuse University,1579440,2018,2017,Denver Nuggets,43.0391534,-76.1351158
mcculch01,"February 5, 1995",2015.0,Chris McCullough,Power Forward,Syracuse University,1471382,2018,2017,Washington Wizards,43.0391534,-76.1351158
melofa01,"June 20, 1990",2012.0,Fab Melo,Center,Syracuse University,1311240,2014,2013,Memphis Grizzlies,43.0391534,-76.1351158
nichode01,"September 4, 1984",2007.0,Demetris Nichols,Small Forward,Syracuse University,427163,2008,2007,Chicago Bulls,43.0391534,-76.1351158
rautian01,"November 2, 1986",2010.0,Andy Rautins,Shooting Guard,Syracuse University,788872,2012,2011,Dallas Mavericks,43.0391534,-76.1351158
richama01,"January 5, 1996",2016.0,Malachi Richardson,Shooting Guard,Syracuse University,1504560,2018,2017,Toronto Raptors,43.0391534,-76.1351158
thomaet01,"April 1, 1978",2000.0,Etan Thomas,Power Forward,Syracuse University,7350000,2010,2009,Oklahoma City Thunder,43.0391534,-76.1351158
waitedi01,"December 10, 1991",2012.0,Dion Waiters,Shooting Guard,Syracuse University,11000000,2018,2017,Miami Heat,43.0391534,-76.1351158
warriha01,"July 8, 1982",2005.0,Hakim Warrick,Power Forward,Syracuse University,4250000,2011,2010,Phoenix Suns,43.0391534,-76.1351158
anunoog01,"July 17, 1997",2017.0,OG Anunoby,Small Forward,Indiana University,1645200,2018,2017,Toronto Raptors,39.175448700000004,-86.512627
bryanth01,"July 31, 1997",2017.0,Thomas Bryant,Center,Indiana University,815615,2018,2017,Los Angeles Lakers,39.175448700000004,-86.512627
gordoer01,"December 25, 1988",2008.0,Eric Gordon,Shooting Guard,Indiana University,15514031,2016,2015,New Orleans Pelicans,39.175448700000004,-86.512627
guytoaj01,"February 12, 1978",2000.0,A.J. Guyton,Point Guard,Indiana University,465850,2002,2001,Chicago Bulls,39.175448700000004,-86.512627
hastoki01,"March 10, 1979",2001.0,Kirk Haston,Power Forward,Indiana University,1360080,2004,2003,New Orleans Hornets,39.175448700000004,-86.512627
jeffrja01,"November 25, 1981",2002.0,Jared Jeffries,Small Forward,Indiana University,6883800,2011,2010,Houston Rockets,39.175448700000004,-86.512627
oladivi01,"May 4, 1992",2013.0,Victor Oladipo,Shooting Guard,Indiana University,21000000,2018,2017,Indiana Pacers,39.175448700000004,-86.512627
vonleno01,"August 24, 1995",2014.0,Noah Vonleh,Power Forward,Indiana University,3505233,2018,2017,Chicago Bulls,39.175448700000004,-86.512627
whitedj01,"August 31, 1986",2008.0,D.J. White,Power Forward,Indiana University,2001167,2012,2011,Charlotte Bobcats,39.175448700000004,-86.512627
wrighbr02,"July 1, 1984",2005.0,Bracey Wright,Shooting Guard,Indiana University,664209,2007,2006,Minnesota Timberwolves,39.175448700000004,-86.512627
zelleco01,"October 5, 1992",2013.0,Cody Zeller,Center,Indiana University,12584270,2018,2017,Charlotte Hornets,39.175448700000004,-86.512627
araujra01,"August 12, 1980",2004.0,Rafael Araujo,Center,Brigham Young University,2395200,2007,2006,Utah Jazz,40.2518435,-111.6493156
fredeji01,"February 25, 1989",2011.0,Jimmer Fredette,Shooting Guard,Brigham Young University,2439840,2014,2013,Sacramento Kings,40.2518435,-111.6493156
archiro01,"March 29, 1980",2002.0,Robert Archibald,Center and,University of Illinois at Urbana-Champaign,563679,2004,2003,Orlando Magic,40.1019523,-88.2271615
augusja01,"February 27, 1984",2006.0,James Augustine,Power Forward,University of Illinois at Urbana-Champaign,687456,2008,2007,Orlando Magic,40.1019523,-88.2271615
brownde03,"August 17, 1984",2006.0,Dee Brown,Point Guard,University of Illinois at Urbana-Champaign,412718,2007,2006,Utah Jazz,40.1019523,-88.2271615
cookbr01,"December 4, 1980",2003.0,Brian Cook,Power Forward,University of Illinois at Urbana-Champaign,3500000,2010,2009,Houston Rockets,40.1019523,-88.2271615
headlu01,"November 26, 1982",2005.0,Luther Head,Point Guard,University of Illinois at Urbana-Champaign,1962378,2009,2008,Houston Rockets,40.1019523,-88.2271615
leoname01,"February 27, 1992",2012.0,Meyers Leonard,Power Forward,University of Illinois at Urbana-Champaign,9904495,2018,2017,Portland Trail Blazers,40.1019523,-88.2271615
willide01,"June 26, 1984",2005.0,Deron Williams,Point Guard,University of Illinois at Urbana-Champaign,19754465,2015,2014,Brooklyn Nets,40.1019523,-88.2271615
willifr02,"February 25, 1980",2002.0,Frank Williams,Point Guard,University of Illinois at Urbana-Champaign,957480,2005,2004,Chicago Bulls,40.1019523,-88.2271615
armsthi01,"November 11, 1984",2006.0,Hilton Armstrong,Center and,University of Connecticut,2801198,2010,2009,Houston Rockets,41.8077414,-72.25398050000001
boonejo01,"November 21, 1984",2006.0,Josh Boone,Center and,University of Connecticut,2056968,2010,2009,New Jersey Nets,41.8077414,-72.25398050000001
butleca01,"March 13, 1980",2002.0,Caron Butler,Small Forward,University of Connecticut,10561960,2011,2010,Dallas Mavericks,41.8077414,-72.25398050000001
drumman01,"August 10, 1993",2012.0,Andre Drummond,Center,University of Connecticut,23775506,2018,2017,Detroit Pistons,41.8077414,-72.25398050000001
elamikh01,"April 25, 1979",2000.0,Khalid El-Amin,Point Guard,University of Connecticut,465850,2002,2001,Dallas Mavericks,41.8077414,-72.25398050000001
gayru01,"August 17, 1986",2006.0,Rudy Gay,Power Forward,University of Connecticut,19317325,2015,2014,Sacramento Kings,41.8077414,-72.25398050000001
gordobe01,"April 4, 1983",2004.0,Ben Gordon,Shooting Guard,University of Connecticut,13200000,2014,2013,Charlotte Bobcats,41.8077414,-72.25398050000001
lambje01,"May 30, 1992",2012.0,Jeremy Lamb,Small Forward,University of Connecticut,7000000,2018,2017,Charlotte Hornets,41.8077414,-72.25398050000001
napiesh01,"July 14, 1991",2014.0,Shabazz Napier,Point Guard,University of Connecticut,2361360,2018,2017,Portland Trail Blazers,41.8077414,-72.25398050000001
okafoem01,"September 28, 1982",2004.0,Emeka Okafor,Power Forward,University of Connecticut,14487500,2014,2013,Phoenix Suns,41.8077414,-72.25398050000001
priceaj01,"October 7, 1986",2009.0,A.J. Price,Shooting Guard,University of Connecticut,885120,2013,2012,Washington Wizards,41.8077414,-72.25398050000001
thabeha01,"February 16, 1987",2009.0,Hasheem Thabeet,Center,University of Connecticut,5127720,2012,2011,Houston Rockets,41.8077414,-72.25398050000001
villach01,"August 24, 1984",2005.0,Charlie Villanueva,Power Forward,University of Connecticut,8580000,2014,2013,Detroit Pistons,41.8077414,-72.25398050000001
voskuja01,"November 1, 1977",2000.0,Jake Voskuhl,Center,University of Connecticut,3000000,2008,2007,Milwaukee Bucks,41.8077414,-72.25398050000001
walkeke02,"May 8, 1990",2011.0,Kemba Walker,Point Guard,University of Connecticut,12000000,2018,2017,Charlotte Hornets,41.8077414,-72.25398050000001
willima03,"December 3, 1985",2006.0,Marcus Williams,Point Guard,University of Connecticut,1262520,2009,2008,Golden State Warriors,41.8077414,-72.25398050000001
pendeje02,"April 29, 1987",2009.0,Jeff Ayres,Center and,Arizona State University,1828750,2015,2014,San Antonio Spurs,33.424239899999996,-111.9280527
dioguik01,"September 11, 1983",2005.0,Ike Diogu,Power Forward,Arizona State University,2912823,2009,2008,Sacramento Kings,33.424239899999996,-111.9280527
felixca01,"August 17, 1990",2013.0,Carrick Felix,Shooting Guard,Arizona State University,816482,2015,2014,Utah Jazz,33.424239899999996,-111.9280527
hardeja01,"August 26, 1989",2009.0,James Harden,Shooting Guard,Arizona State University,28299399,2018,2017,Houston Rockets,33.424239899999996,-111.9280527
houseed01,"May 14, 1978",2000.0,Eddie House,Shooting Guard,Arizona State University,2862000,2010,2009,New York Knicks,33.424239899999996,-111.9280527
babbilu01,"June 20, 1989",2010.0,Luke Babbitt,Small Forward, Reno,1974159,2018,2017,Miami Heat,39.5441917,-119.816397
fazekni01,"June 17, 1985",2007.0,Nick Fazekas,Power Forward, Reno,427163,2008,2007,Dallas Mavericks,39.5441917,-119.816397
johnsar02,"February 23, 1989",2010.0,Armon Johnson,Point Guard, Reno,762195,2012,2011,Portland Trail Blazers,39.5441917,-119.816397
mcgeeja01,"January 19, 1988",2008.0,JaVale McGee,Center, Reno,12000000,2016,2015,Philadelphia 76ers,39.5441917,-119.816397
sessira01,"April 11, 1986",2007.0,Ramon Sessions,Point Guard, Reno,6000000,2017,2016,Charlotte Hornets,39.5441917,-119.816397
snydeki01,"June 5, 1983",2004.0,Kirk Snyder,Power Forward, Reno,2358433,2008,2007,Minnesota Timberwolves,39.5441917,-119.816397
bairsca01,"December 7, 1990",2014.0,Cameron Bairstow,Center and,University of New Mexico,845059,2016,2015,Chicago Bulls,35.084318700000004,-106.61978119999999
hobsoda01,"September 29, 1987",2010.0,Darington Hobson,Shooting Guard,University of New Mexico,245884,2012,2011,Milwaukee Bucks,35.084318700000004,-106.61978119999999
snellto01,"November 10, 1991",2013.0,Tony Snell,Shooting Guard,University of New Mexico,9821429,2018,2017,Milwaukee Bucks,35.084318700000004,-106.61978119999999
balkmre01,"July 14, 1984",2006.0,Renaldo Balkman,Small Forward,University of South Carolina,2112417,2010,2009,Denver Nuggets,33.9937575,-81.0299186
thornsi01,"November 15, 1994",2017.0,Sindarius Thornwell,Shooting Guard,University of South Carolina,815615,2018,2017,Los Angeles Clippers,33.9937575,-81.0299186
banksma01,"November 19, 1981",2003.0,Marcus Banks,Point Guard, Las Vegas,4847586,2011,2010,New Orleans Hornets,36.1085197,-115.1431709
bennean01,"March 14, 1993",2013.0,Anthony Bennett,Power Forward, Las Vegas,5563920,2015,2014,Minnesota Timberwolves,36.1085197,-115.1431709
mccawpa01,"October 25, 1995",2016.0,Patrick McCaw,Shooting Guard, Las Vegas,1312611,2018,2017,Golden State Warriors,36.1085197,-115.1431709
vaughra01,"August 16, 1996",2015.0,Rashad Vaughn,Shooting Guard, Las Vegas,1889040,2018,2017,New Orleans Pelicans,36.1085197,-115.1431709
zimmest01,"September 9, 1996",2016.0,Stephen Zimmerman,Center, Las Vegas,950000,2017,2016,Orlando Magic,36.1085197,-115.1431709
barkler01,"February 21, 1978",2000.0,Erick Barkley,Point Guard,St. John's University,712200,2001,2000,Portland Trail Blazers,40.7220627,-73.79421119999998
cookom01,"January 28, 1982",2001.0,Omar Cook,Point Guard,St. John's University,292230,2002,2001,Dallas Mavericks,40.7220627,-73.79421119999998
harklma01,"May 11, 1993",2012.0,Maurice Harkless,Small Forward,St. John's University,10162922,2018,2017,Portland Trail Blazers,40.7220627,-73.79421119999998
postela01,"February 26, 1978",2000.0,Lavor Postell,Shooting Guard,St. John's University,587435,2003,2002,New York Knicks,40.7220627,-73.79421119999998
barneha02,"May 30, 1992",2012.0,Harrison Barnes,Power Forward,University of North Carolina,23112004,2018,2017,Dallas Mavericks,35.904912200000005,-79.04691340000001
bradlto01,"January 8, 1998",2017.0,Tony Bradley,Center,University of North Carolina,1414920,2018,2017,Utah Jazz,35.904912200000005,-79.04691340000001
bullore01,"March 16, 1991",2013.0,Reggie Bullock,Shooting Guard,University of North Carolina,2500000,2018,2017,Detroit Pistons,35.904912200000005,-79.04691340000001
davised01,"June 5, 1989",2010.0,Ed Davis,Center and,University of North Carolina,7000000,2016,2015,Portland Trail Blazers,35.904912200000005,-79.04691340000001
ellinwa01,"November 29, 1987",2009.0,Wayne Ellington,Shooting Guard,University of North Carolina,6270000,2018,2017,Miami Heat,35.904912200000005,-79.04691340000001
feltora01,"June 26, 1984",2005.0,Raymond Felton,Point Guard,University of North Carolina,7560000,2012,2011,Portland Trail Blazers,35.904912200000005,-79.04691340000001
fortejo01,"March 23, 1981",2001.0,Joseph Forte,Shooting Guard,University of North Carolina,1080360,2004,2003,Seattle SuperSonics,35.904912200000005,-79.04691340000001
greenda02,"June 22, 1987",2009.0,Danny Green,Shooting Guard,University of North Carolina,10000000,2018,2017,San Antonio Spurs,35.904912200000005,-79.04691340000001
hairspj02,"December 24, 1992",2014.0,P.J. Hairston,Small Forward,University of North Carolina,1201440,2016,2015,Memphis Grizzlies,35.904912200000005,-79.04691340000001
hansbty01,"November 3, 1985",2009.0,Tyler Hansbrough,Power Forward,University of North Carolina,3326235,2015,2014,Toronto Raptors,35.904912200000005,-79.04691340000001
haywobr01,"November 27, 1979",2001.0,Brendan Haywood,Center,University of North Carolina,7798000,2015,2014,Dallas Mavericks,35.904912200000005,-79.04691340000001
hensojo01,"December 28, 1990",2012.0,John Henson,Center and,University of North Carolina,12517606,2017,2016,Milwaukee Bucks,35.904912200000005,-79.04691340000001
jacksju01,"March 28, 1995",2017.0,Justin Jackson,Small Forward,University of North Carolina,2365560,2018,2017,Sacramento Kings,35.904912200000005,-79.04691340000001
johnsbr02,"June 27, 1994",2016.0,Brice Johnson,Power Forward,University of North Carolina,1331160,2018,2017,Memphis Grizzlies,35.904912200000005,-79.04691340000001
lawsoty01,"November 3, 1987",2009.0,Ty Lawson,Point Guard,University of North Carolina,12404495,2016,2015,Houston Rockets,35.904912200000005,-79.04691340000001
marshke01,"August 19, 1991",2012.0,Kendall Marshall,Point Guard,University of North Carolina,2144722,2016,2015,Philadelphia 76ers,35.904912200000005,-79.04691340000001
mayse01,"April 4, 1984",2005.0,Sean May,Power Forward,University of North Carolina,2661027,2009,2008,Charlotte Bobcats,35.904912200000005,-79.04691340000001
mccanra01,"September 25, 1984",2005.0,Rashad McCants,Shooting Guard,University of North Carolina,2620126,2009,2008,Sacramento Kings,35.904912200000005,-79.04691340000001
noelda01,"February 27, 1984",2006.0,David Noel,Power Forward,University of North Carolina,687456,2008,2007,Milwaukee Bucks,35.904912200000005,-79.04691340000001
willima02,"June 19, 1986",2005.0,Marvin Williams,Power Forward,University of North Carolina,13168750,2018,2017,Charlotte Hornets,35.904912200000005,-79.04691340000001
wrighbr03,"October 5, 1987",2007.0,Brandan Wright,Center and,University of North Carolina,5700000,2017,2016,Memphis Grizzlies,35.904912200000005,-79.04691340000001
zellety01,"January 17, 1990",2012.0,Tyler Zeller,Center,University of North Carolina,8000000,2017,2016,Boston Celtics,35.904912200000005,-79.04691340000001
bartowi01,"January 6, 1991",2012.0,Will Barton,Shooting Guard,University of Memphis,3533333,2018,2017,Denver Nuggets,35.118749799999996,-89.9374928
burksan01,"February 25, 1980",2004.0,Antonio Burks,Point Guard,University of Memphis,641748,2006,2005,Memphis Grizzlies,35.118749799999996,-89.9374928
carnero01,"April 15, 1984",2006.0,Rodney Carney,Shooting Guard,University of Memphis,1655760,2009,2008,Minnesota Timberwolves,35.118749799999996,-89.9374928
dorsejo01,"December 16, 1983",2008.0,Joey Dorsey,Power Forward,University of Memphis,1015421,2016,2015,Denver Nuggets,35.118749799999996,-89.9374928
douglch01,"January 8, 1987",2008.0,Chris Douglas-Roberts,Small Forward,University of Memphis,915243,2015,2014,Boston Celtics,35.118749799999996,-89.9374928
evansty01,"September 19, 1989",2009.0,Tyreke Evans,Small Forward,University of Memphis,11227000,2016,2015,New Orleans Pelicans,35.118749799999996,-89.9374928
rosede01,"October 4, 1988",2008.0,Derrick Rose,Point Guard,University of Memphis,21323250,2017,2016,New York Knicks,35.118749799999996,-89.9374928
wagneda02,"February 4, 1983",2002.0,Dajuan Wagner,Shooting Guard,University of Memphis,2643600,2005,2004,Cleveland Cavaliers,35.118749799999996,-89.9374928
willish03,"February 16, 1986",2006.0,Shawne Williams,Small Forward,University of Memphis,3000000,2012,2011,New Jersey Nets,35.118749799999996,-89.9374928
bassbr01,"April 30, 1985",2005.0,Brandon Bass,Power Forward,Louisiana State University,6900000,2015,2014,Boston Celtics,30.413257899999998,-91.1800023
davisgl01,"January 1, 1986",2007.0,Glen Davis,Power Forward,Louisiana State University,6600000,2015,2014,Orlando Magic,30.413257899999998,-91.1800023
martija01,"May 24, 1994",2015.0,Jarell Martin,Power Forward,Louisiana State University,1471382,2018,2017,Memphis Grizzlies,30.413257899999998,-91.1800023
mickejo01,"July 9, 1994",2015.0,Jordan Mickey,Power Forward,Louisiana State University,1471382,2018,2017,Miami Heat,30.413257899999998,-91.1800023
obryajo01,"June 1, 1993",2014.0,Johnny O'Bryant,Power Forward,Louisiana State University,1524305,2018,2017,New York Knicks,30.413257899999998,-91.1800023
randoan01,"July 15, 1989",2008.0,Anthony Randolph,Power Forward,Louisiana State University,2911231,2012,2011,Minnesota Timberwolves,30.413257899999998,-91.1800023
simmobe01,"July 20, 1996",2016.0,Ben Simmons,Point Guard,Louisiana State University,6168840,2018,2017,Philadelphia 76ers,30.413257899999998,-91.1800023
smithja01,"February 12, 1977",2000.0,Jabari Smith,Center and,Louisiana State University,720046,2005,2004,New Jersey Nets,30.413257899999998,-91.1800023
swiftst01,"November 21, 1979",2000.0,Stromile Swift,Power Forward,Louisiana State University,6200000,2009,2008,New Jersey Nets,30.413257899999998,-91.1800023
thomaty01,"August 17, 1986",2006.0,Tyrus Thomas,Power Forward,Louisiana State University,9388000,2015,2014,Charlotte Hornets,30.413257899999998,-91.1800023
thornma01,"June 5, 1987",2009.0,Marcus Thornton,Shooting Guard,Louisiana State University,8575000,2015,2014,Phoenix Suns,30.413257899999998,-91.1800023
battish01,"September 9, 1978",2001.0,Shane Battier,Small Forward,Duke University,7354500,2011,2010,Memphis Grizzlies,36.0014258,-78.9382286
boozeca01,"November 20, 1981",2002.0,Carlos Boozer,Center and,Duke University,15300000,2014,2013,Chicago Bulls,36.0014258,-78.9382286
denglu01,"April 16, 1985",2004.0,Luol Deng,Power Forward,Duke University,18000000,2017,2016,Los Angeles Lakers,36.0014258,-78.9382286
duhonch01,"August 31, 1982",2004.0,Chris Duhon,Point Guard,Duke University,6031800,2010,2009,New York Knicks,36.0014258,-78.9382286
dunlemi02,"September 15, 1980",2002.0,Mike Dunleavy,Small Forward,Duke University,10561984,2011,2010,Indiana Pacers,36.0014258,-78.9382286
ewingda01,"March 26, 1983",2005.0,Daniel Ewing,Shooting Guard,Duke University,664209,2007,2006,Los Angeles Clippers,36.0014258,-78.9382286
gilesha01,"April 22, 1998",2017.0,Harry Giles,Power Forward,Duke University,1859400,2018,2017,Sacramento Kings,36.0014258,-78.9382286
hendege02,"December 9, 1987",2009.0,Gerald Henderson,Shooting Guard,Duke University,9000000,2017,2016,Philadelphia 76ers,36.0014258,-78.9382286
ingrabr01,"September 2, 1997",2016.0,Brandon Ingram,Small Forward,Duke University,5519400,2018,2017,Los Angeles Lakers,36.0014258,-78.9382286
irvinky01,"March 23, 1992",2011.0,Kyrie Irving,Point Guard,Duke University,18868625,2018,2017,Boston Celtics,36.0014258,-78.9382286
jacksfr01,"May 4, 1998",2017.0,Frank Jackson,Point Guard,Duke University,815615,2018,2017,New Orleans Pelicans,36.0014258,-78.9382286
jonesty01,"May 10, 1996",2015.0,Tyus Jones,Point Guard,Duke University,1471382,2018,2017,Minnesota Timberwolves,36.0014258,-78.9382286
kellyry01,"April 9, 1991",2013.0,Ryan Kelly,Power Forward,Duke University,1724250,2016,2015,Los Angeles Lakers,36.0014258,-78.9382286
